Age	Temperature
8.064	-0.451621656082258
8.066	-0.364539633607668
8.068	-0.488177857584329
8.07	-0.476043066124874
8.072	-0.326446097778006
8.074	-0.664214735917315
8.076	-0.414608131262346
8.078	-0.559931536578969
8.08	-0.469956715011108
8.082	-0.629895591065513
8.084	-0.500262203532927
8.086	-0.463857706528034
8.088	-0.52786542491443
8.09	-0.589299202522877
8.092	-0.536213793301702
8.094	-0.641384124683985
8.096	-0.641384124683985
8.098	-0.577589297790403
8.1	-0.377133963042684
8.102	-0.488177857584329
8.104	-0.595135619787209
8.106	-0.287884145083839
8.108	-0.571715779847197
8.11	-0.583450433602225
8.112	-0.595135619787209
8.114	-0.606771460259478
8.116	-0.332827459187357
8.118	-0.500262203532927
8.12	-0.512296226512088
8.122	-0.652823799158976
8.124	-0.565829864527029
8.126	-0.641384124683985
8.128	-0.476043066124874
8.13	-0.451621656082258
8.132	-0.488177857584329
8.134	-0.652823799158976
8.136	-0.583450433602225
8.138	-0.524280048978035
8.14	-0.629895591065513
8.142	-0.42699699137312
8.144	-0.595135619787209
8.146	-0.31364432480352
8.148	-0.647110061723216
8.15	-0.506285497738175
8.152	-0.358223098258406
8.154	-0.476043066124874
8.156	-0.629895591065513
8.158	-0.463857706528034
8.16	-0.488177857584329
8.162	-0.274925490637085
8.164	-0.402168088607988
8.166	-0.339195824490199
8.168	-0.445484583420433
8.17	-0.28141137781813
8.172	-0.476043066124874
8.174	-0.460192219519038
8.176	-0.583450433602225
8.178	-0.595135619787209
8.18	-0.512296226512088
8.182	-0.42699699137312
8.184	-0.571715779847197
8.186	-0.22256421517953
8.188	-0.351893628581105
8.19	-0.0603567938502752
8.192	-0.675557056299459
8.194	-0.559931536578969
8.196	-0.595135619787209
8.198	-0.629895591065513
8.2	-0.536213793301702
8.202	-0.463857706528034
8.204	-0.389676740274711
8.206	-0.524280048978035
8.208	-0.482116775205623
8.21	-0.439334791991062
8.212	-0.0741710487831509
8.214	-0.488177857584329
8.216	-0.606771460259478
8.218	-0.326446097778006
8.22	-0.606771460259478
8.222	-0.595135619787209
8.224	-0.583450433602225
8.226	-0.548097581768649
8.228	-0.606771460259478
8.23	-0.641384124683985
8.232	-0.414608131262346
8.234	-0.641384124683985
8.236	-0.635645972860232
8.238	-0.629895591065513
8.24	-0.488177857584329
8.242	-0.698096332864551
8.244	-0.675557056299459
8.246	-0.339195824490199
8.248	-0.548097581768649
8.25	-0.530253173262805
8.252	-0.512296226512088
8.254	-0.524280048978035
8.256	-0.583450433602225
8.258	-0.402168088607988
8.26	-0.196065843962389
8.262	-0.451621656082258
8.264	-0.476043066124874
8.266	-0.451621656082258
8.268	-0.542161924377756
8.27	-0.447940937877128
8.272	-0.351893628581105
8.274	-0.720442597846883
8.276	-0.287884145083839
8.278	-0.274925490637085
8.28	-0.261914294525086
8.282	-0.287884145083839
8.284	-0.351893628581105
8.286	-0.536213793301702
8.288	-0.408394515447092
8.29	-0.274925490637085
8.292	-0.686850881559394
8.294	-0.377133963042684
8.296	-0.583450433602225
8.298	-0.439334791991062
8.3	-0.698096332864551
8.302	-0.506285497738175
8.304	-0.300790381841757
8.306	-0.476043066124874
8.308	-0.571715779847197
8.31	-0.548097581768649
8.312	-0.807916873160546
8.314	-0.764559962091126
8.316	-0.823981233137026
8.318	-0.88198477992274
8.32	-0.720442597846883
8.322	-0.606771460259478
8.324	-0.786332992386635
8.326	-0.753602214857731
8.328	-0.686850881559394
8.33	-0.618358076790445
8.332	-0.753602214857731
8.334	-0.686850881559394
8.336	-0.583450433602225
8.338	-0.641384124683985
8.34	-0.548097581768649
8.342	-0.583450433602225
8.344	-0.61257091391027
8.346	-0.641384124683985
8.348	-0.720442597846883
8.35	-0.709293531295703
8.352	-0.606771460259478
8.354	-0.73154365342528
8.356	-0.709293531295703
8.358	-0.686850881559394
8.36	-0.664214735917315
8.362	-0.664214735917315
8.364	-0.606771460259478
8.366	-0.629895591065513
8.368	-0.500262203532927
8.37	-0.524280048978035
8.372	-0.548097581768649
8.374	-0.548097581768649
8.376	-0.463857706528034
8.378	-0.606771460259478
8.38	-0.686850881559394
8.382	-0.664214735917315
8.384	-0.606771460259478
8.386	-0.548097581768649
8.388	-0.451621656082258
8.39	-0.351893628581105
8.392	-0.536213793301702
8.394	-0.402168088607988
8.396	-0.512296226512088
8.398	-0.559931536578969
8.4	-0.606771460259478
8.402	-0.548097581768649
8.404	-0.664214735917315
8.406	-0.675557056299459
8.408	-0.345551209139033
8.41	-0.196065843962389
8.412	-0.351893628581105
8.414	-0.476043066124874
8.416	-0.66989196557501
8.418	-0.664214735917315
8.42	-0.389676740274711
8.422	-0.571715779847197
8.424	-0.524280048978035
8.426	-0.476043066124874
8.428	-0.559931536578969
8.43	-0.300790381841757
8.432	-0.571715779847197
8.434	-0.500262203532927
8.436	-0.753602214857731
8.438	-0.664214735917315
8.44	-0.658525352166923
8.442	-0.807916873160546
8.444	-0.675557056299459
8.446	-0.583450433602225
8.448	-0.524280048978035
8.45	-0.571715779847197
8.452	-0.548097581768649
8.454	-0.500262203532927
8.456	-0.536213793301702
8.458	-0.439334791991062
8.46	-0.571715779847197
8.462	-0.488177857584329
8.464	-0.476043066124874
8.466	-0.42699699137312
8.468	-0.571715779847197
8.47	-0.364539633607668
8.472	-0.414608131262346
8.474	-0.414608131262346
8.476	-0.383411787975579
8.478	-0.351893628581105
8.48	-0.476043066124874
8.482	-0.548097581768649
8.484	-0.698096332864551
8.486	-0.500262203532927
8.488	-0.583450433602225
8.49	-0.571715779847197
8.492	-0.389676740274711
8.494	-0.420808951443026
8.496	-0.451621656082258
8.498	-0.451621656082258
8.5	-0.351893628581105
8.502	-0.377133963042684
8.504	-0.451621656082258
8.506	-0.524280048978035
8.508	-0.463857706528034
8.51	-1.07173051261764
8.512	-0.775470181110232
8.514	-0.753602214857731
8.516	-0.73154365342528
8.518	-0.583450433602225
8.52	-0.512296226512088
8.522	-0.583450433602225
8.524	-0.451621656082258
8.526	-0.451621656082258
8.528	-0.402168088607988
8.53	-0.439334791991062
8.532	-0.548097581768649
8.534	-0.512296226512088
8.536	-0.339195824490199
8.538	-0.326446097778006
8.54	-0.235733780981639
8.542	-0.364539633607668
8.544	-0.182736789676641
8.546	-0.451621656082258
8.548	-0.364539633607668
8.55	-0.536213793301702
8.552	-0.629895591065513
8.554	-0.476043066124874
8.556	-0.742596818851152
8.558	-0.512296226512088
8.56	-0.69247964638674
8.562	-0.571715779847197
8.564	-0.606771460259478
8.566	-0.287884145083839
8.568	-0.559931536578969
8.57	-0.439334791991062
8.572	-0.629895591065513
8.574	-0.414608131262346
8.576	-0.196065843962389
8.578	-0.377133963042684
8.58	-0.439334791991062
8.582	-0.364539633607668
8.584	-0.488177857584329
8.586	-0.439334791991062
8.588	-0.871543231562798
8.59	-0.182736789676641
8.592	-0.775470181110232
8.594	-0.618358076790445
8.596	-0.742596818851152
8.598	-0.902729372597585
8.6	-0.786332992386635
8.602	-0.818638183163815
8.604	-0.797148516304513
8.606	-0.775470181110232
8.608	-0.933501792742232
8.61	-0.861055355759686
8.612	-0.675557056299459
8.614	-0.797148516304513
8.616	-0.818638183163815
8.618	-0.698096332864551
8.62	-0.463857706528034
8.622	-0.797148516304513
8.624	-0.652823799158976
8.626	-0.652823799158976
8.628	-0.664214735917315
8.63	-0.675557056299459
8.632	-0.686850881559394
8.634	-0.414608131262346
8.636	-0.973893683891506
8.638	-0.807916873160546
8.64	-0.629895591065513
8.642	-0.500262203532927
8.644	-0.675557056299459
8.646	-0.664214735917315
8.648	-0.600959700624706
8.65	-0.524280048978035
8.652	-0.476043066124874
8.654	-0.559931536578969
8.656	-0.451621656082258
8.658	-0.248850432687802
8.66	-0.326446097778006
8.662	-0.31364432480352
8.664	-0.0464880023119301
8.666	-0.142428657140595
8.668	-0.686850881559394
8.67	-0.861055355759686
8.672	-0.764559962091126
8.674	-0.652823799158976
8.676	-0.652823799158976
8.678	-0.775470181110232
8.68	-0.742596818851152
8.682	-0.709293531295703
8.684	-0.641384124683985
8.686	-0.414608131262346
8.688	-0.414608131262346
8.69	-0.414608131262346
8.692	-0.463857706528034
8.694	-0.742596818851152
8.696	-0.548097581768649
8.698	-0.675557056299459
8.7	-0.652823799158976
8.702	-0.583450433602225
8.704	-0.606771460259478
8.706	-0.235733780981639
8.708	-0.28141137781813
8.71	-0.326446097778006
8.712	-0.463857706528034
8.714	-0.451621656082258
8.716	-0.686850881559394
8.718	-0.451621656082258
8.72	-0.618358076790445
8.722	-0.652823799158976
8.724	-0.73154365342528
8.726	-0.923290089468869
8.728	-0.686850881559394
8.73	-0.73154365342528
8.732	-0.829312566435714
8.734	-0.583450433602225
8.736	-0.559931536578969
8.738	-0.536213793301702
8.74	-0.583450433602225
8.742	-0.42699699137312
8.744	-0.595135619787209
8.746	-0.675557056299459
8.748	-0.500262203532927
8.75	-0.377133963042684
8.752	-0.287884145083839
8.754	-0.235733780981639
8.756	-0.087930892415148
8.758	-0.128885207315339
8.76	-0.287884145083839
8.762	-0.351893628581105
8.764	-0.377133963042684
8.766	-0.49422632858665
8.768	-0.606771460259478
8.77	-0.606771460259478
8.772	-0.641384124683985
8.774	-0.439334791991062
8.776	-0.451621656082258
8.778	-0.42699699137312
8.78	-0.248850432687802
8.782	-0.402168088607988
8.784	-0.339195824490199
8.786	-0.287884145083839
8.788	-0.274925490637085
8.79	-0.326446097778006
8.792	-0.488177857584329
8.794	-0.512296226512088
8.796	-0.536213793301702
8.798	-0.720442597846883
8.8	-0.618358076790445
8.802	-0.583450433602225
8.804	-0.606771460259478
8.806	-0.675557056299459
8.808	-0.571715779847197
8.81	-0.595135619787209
8.812	-0.720442597846883
8.814	-0.786332992386635
8.816	-0.664214735917315
8.818	-0.797148516304513
8.82	-0.629895591065513
8.822	-0.641384124683985
8.824	-0.748105480489428
8.826	-0.850521032831921
8.828	-0.500262203532927
8.83	-0.414608131262346
8.832	-0.389676740274711
8.834	-0.629895591065513
8.836	-0.548097581768649
8.838	-0.652823799158976
8.84	-0.364539633607668
8.842	-0.571715779847197
8.844	-0.664214735917315
8.846	-0.629895591065513
8.848	-0.500262203532927
8.85	-0.618358076790445
8.852	-0.686850881559394
8.854	-0.681210023244708
8.856	-0.675557056299459
8.858	-0.595135619787209
8.86	-0.414608131262346
8.862	-0.618358076790445
8.864	-0.559931536578969
8.866	-0.414608131262346
8.868	-0.235733780981639
8.87	-0.377133963042684
8.872	-0.420808951443026
8.874	-0.463857706528034
8.876	-0.500262203532927
8.878	-0.414608131262346
8.88	-0.326446097778006
8.882	-0.775470181110232
8.884	-0.748105480489428
8.886	-0.720442597846883
8.888	-0.629895591065513
8.89	-0.709293531295703
8.892	-0.742596818851152
8.894	-0.775470181110232
8.896	-0.686850881559394
8.898	-0.618358076790445
8.9	-0.548097581768649
8.902	-0.698096332864551
8.904	-0.742596818851152
8.906	-0.709293531295703
8.908	-0.675557056299459
8.91	-0.641384124683985
8.912	-0.621824481275401
8.914	-0.603285882170572
8.916	-0.583450433602225
8.918	-0.720442597846883
8.92	-0.73154365342528
8.922	-0.742596818851152
8.924	-0.698096332864551
8.926	-0.73154365342528
8.928	-0.764559962091126
8.93	-0.606771460259478
8.932	-0.61257091391027
8.934	-0.618358076790445
8.936	-0.818638183163815
8.938	-0.548097581768649
8.94	-0.583450433602225
8.942	-0.618358076790445
8.944	-0.451621656082258
8.946	-0.447940937877128
8.948	-0.44302619396099
8.95	-0.439334791991062
8.952	-0.436871310723308
8.954	-0.433172266431329
8.956	-0.414608131262346
8.958	-0.339195824490199
8.96	-0.675557056299459
8.962	-0.797148516304513
8.964	-0.709293531295703
8.966	-0.861055355759686
8.968	-0.583450433602225
8.97	-0.913032655833699
8.972	-0.818638183163815
8.974	-0.720442597846883
8.976	-0.664214735917315
8.978	-0.606771460259478
8.98	-0.42699699137312
8.982	-0.389676740274711
8.984	-0.571715779847197
8.986	-0.764559962091126
8.988	-0.524280048978035
8.99	-0.73154365342528
8.992	-0.629895591065513
8.994	-0.488177857584329
8.996	-0.326446097778006
8.998	-0.451621656082258
9	-0.31364432480352
9.002	-0.248850432687802
9.004	-0.548097581768649
9.006	-0.536213793301702
9.008	-0.742596818851152
9.01	-0.641384124683985
9.012	-0.451621656082258
9.014	-0.463857706528034
9.016	-0.412124221274075
9.018	-0.358223098258406
9.02	0.212619343143662
9.022	-0.0741710487831509
9.024	0.0378770430509584
9.026	-0.0464880023119301
9.028	-0.128885207315339
9.03	-0.15591832095038
9.032	-0.0810577641834413
9.034	-0.00455315378402541
9.036	-0.364539633607668
9.038	-0.087930892415148
9.04	-0.115287846582801
9.042	-0.142428657140595
9.044	-0.22256421517953
9.046	-0.300790381841757
9.048	-0.524280048978035
9.05	-0.664214735917315
9.052	-0.548097581768649
9.054	-0.595135619787209
9.056	-0.641384124683985
9.058	-0.559931536578969
9.06	-0.571715779847197
9.062	-0.326446097778006
9.064	-0.512296226512088
9.066	-0.339195824490199
9.068	-0.420808951443026
9.07	-0.500262203532927
9.072	-0.606771460259478
9.074	-0.571715779847197
9.076	-0.583450433602225
9.078	-0.698096332864551
9.08	-0.66989196557501
9.082	-0.641384124683985
9.084	-0.536213793301702
9.086	-0.583450433602225
9.088	-0.559931536578969
9.09	-0.364539633607668
9.092	-0.571715779847197
9.094	-0.457746025334054
9.096	-0.339195824490199
9.098	-0.261914294525086
9.1	-0.351893628581105
9.102	-0.339195824490199
9.104	-0.389676740274711
9.106	-0.15591832095038
9.108	-0.235733780981639
9.11	-0.31364432480352
9.112	-0.42699699137312
9.114	-0.439334791991062
9.116	-0.364539633607668
9.118	-0.15591832095038
9.12	-0.166671409941496
9.122	-0.176052240883068
9.124	-0.142428657140595
9.126	-0.629895591065513
9.128	-0.488177857584329
9.13	-0.500262203532927
9.132	-0.389676740274711
9.134	-0.235733780981639
9.136	-0.326446097778006
9.138	-0.389676740274711
9.14	-0.287884145083839
9.142	-0.169354323553688
9.144	-0.128885207315339
9.146	-0.182736789676641
9.148	-0.500262203532927
9.15	-0.339195824490199
9.152	-0.326446097778006
9.154	-0.364539633607668
9.156	-0.268426468041034
9.158	-0.252775128525072
9.16	-0.235733780981639
9.162	-0.377133963042684
9.164	-0.115287846582801
9.166	-0.0255822845628314
9.168	0.0664407114677577
9.17	-0.248850432687802
9.172	-0.402168088607988
9.174	-0.402168088607988
9.176	-0.402168088607988
9.178	-0.742596818851152
9.18	-0.571715779847197
9.182	-0.652823799158976
9.184	-0.542161924377756
9.186	-0.42699699137312
9.188	-0.488177857584329
9.19	-0.536213793301702
9.192	-0.524280048978035
9.194	-0.512296226512088
9.196	-0.524280048978035
9.198	-0.402168088607988
9.2	-0.408394515447092
9.202	-0.414608131262346
9.204	-0.451621656082258
9.206	-0.536213793301702
9.208	-0.618358076790445
9.21	-0.698096332864551
9.212	-0.775470181110232
9.214	-0.807916873160546
9.216	-0.675557056299459
9.218	-0.686850881559394
9.22	-0.698096332864551
9.222	-0.764559962091126
9.224	-0.709293531295703
9.226	-0.652823799158976
9.228	-0.595135619787209
9.23	-0.548097581768649
9.232	-0.488177857584329
9.234	-0.476043066124874
9.236	-0.463857706528034
9.238	-0.451621656082258
9.24	-0.402168088607988
9.242	-0.524280048978035
9.244	-0.42699699137312
9.246	-0.42699699137312
9.248	-0.364539633607668
9.25	-0.300790381841757
9.252	-0.524280048978035
9.254	-0.652823799158976
9.256	-0.629895591065513
9.258	-0.775470181110232
9.26	-0.698096332864551
9.262	-0.69247964638674
9.264	-0.686850881559394
9.266	-0.764559962091126
9.268	-0.786332992386635
9.27	-0.548097581768649
9.272	-0.73154365342528
9.274	-0.641384124683985
9.276	-0.595135619787209
9.278	-0.548097581768649
9.28	-0.377133963042684
9.282	-0.488177857584329
9.284	-0.377133963042684
9.286	-0.389676740274711
9.288	-0.439334791991062
9.29	-0.377133963042684
9.292	-0.31364432480352
9.294	-0.351893628581105
9.296	-0.548097581768649
9.298	-0.709293531295703
9.3	-0.235733780981639
9.302	-0.488177857584329
9.304	-0.482116775205623
9.306	-0.476043066124874
9.308	-0.488177857584329
9.31	-0.414608131262346
9.312	-0.559931536578969
9.314	-0.326446097778006
9.316	-0.351893628581105
9.318	-0.307223882307138
9.32	-0.261914294525086
9.322	-0.31364432480352
9.324	-0.169354323553688
9.326	-0.115287846582801
9.328	-0.389676740274711
9.33	-0.451621656082258
9.332	-0.420808951443026
9.334	-0.389676740274711
9.336	-0.488177857584329
9.338	-0.488177857584329
9.34	-0.641384124683985
9.342	-0.720442597846883
9.344	-0.629895591065513
9.346	-0.559931536578969
9.348	-0.488177857584329
9.35	-0.548097581768649
9.352	-0.339195824490199
9.354	-0.488177857584329
9.356	-0.439334791991062
9.358	-0.377133963042684
9.36	-0.31364432480352
9.362	-0.248850432687802
9.364	-0.22256421517953
9.366	-0.22256421517953
9.368	-0.339195824490199
9.37	-0.169354323553688
9.372	-0.488177857584329
9.374	-0.457746025334054
9.376	-0.42699699137312
9.378	-0.402168088607988
9.38	-0.524280048978035
9.382	-0.606771460259478
9.384	-0.351893628581105
9.386	-0.618358076790445
9.388	-0.261914294525086
9.39	-0.326446097778006
9.392	-0.389676740274711
9.394	-0.402168088607988
9.396	-0.209341610971031
9.398	-0.287884145083839
9.4	-0.182736789676641
9.402	-0.0185863077890107
9.404	-0.209341610971031
9.406	-0.31364432480352
9.408	-0.402168088607988
9.41	-0.512296226512088
9.412	-0.571715779847197
9.414	-0.629895591065513
9.416	-0.439334791991062
9.418	-0.571715779847197
9.42	-0.488177857584329
9.422	-0.548097581768649
9.424	-0.664214735917315
9.426	-0.524280048978035
9.428	-0.571715779847197
9.43	-0.709293531295703
9.432	-0.629895591065513
9.434	-0.524280048978035
9.436	-0.42699699137312
9.438	-0.559931536578969
9.44	-0.149180204494918
9.442	-0.209341610971031
9.444	-0.339195824490199
9.446	-0.274925490637085
9.448	-0.583450433602225
9.45	-0.377133963042684
9.452	-0.629895591065513
9.454	-0.488177857584329
9.456	-0.629895591065513
9.458	-0.720442597846883
9.46	-0.476043066124874
9.462	-0.548097581768649
9.464	-0.451621656082258
9.466	-0.476043066124874
9.468	-0.451621656082258
9.47	-0.629895591065513
9.472	-0.476043066124874
9.474	-0.583450433602225
9.476	-0.326446097778006
9.478	-0.294343807928647
9.48	-0.274925490637085
9.482	-0.364539633607668
9.484	-0.182736789676641
9.486	-0.326446097778006
9.488	-0.351893628581105
9.49	-0.087930892415148
9.492	-0.536213793301702
9.494	-0.488177857584329
9.496	-0.641384124683985
9.498	-0.595135619787209
9.5	-0.548097581768649
9.502	-0.641384124683985
9.504	-0.476043066124874
9.506	-0.548097581768649
9.508	-0.500262203532927
9.51	-0.42699699137312
9.512	-0.42699699137312
9.514	-0.182736789676641
9.516	-0.209341610971031
9.518	-0.235733780981639
9.52	0.052131106260047
9.522	-0.0534292229915379
9.524	-0.15591832095038
9.526	-0.595135619787209
9.528	-0.512296226512088
9.53	-0.629895591065513
9.532	-0.559931536578969
9.534	-0.618358076790445
9.536	-0.641384124683985
9.538	-0.583450433602225
9.54	-0.500262203532927
9.542	-0.512296226512088
9.544	-0.389676740274711
9.546	-0.476043066124874
9.548	-0.476043066124874
9.55	-0.261914294525086
9.552	-0.377133963042684
9.554	-0.22256421517953
